filename,width,height,class,xmin,ymin,xmax,ymax
1291.png,160,60,Э,65,22,78,42
1291.png,160,60,Т,75,24,93,43
1291.png,160,60,Д,93,22,118,53
648.png,160,60,О,37,21,53,42
648.png,160,60,Л,55,16,73,44
648.png,160,60,Э,74,11,86,39
648.png,160,60,Т,86,14,105,37
648.png,160,60,Т,105,13,126,36
1182.png,160,60,Щ,26,16,59,41
1182.png,160,60,М,59,16,81,40
1182.png,160,60,П,80,15,100,34
1182.png,160,60,Т,100,15,119,34
1182.png,160,60,Ф,117,16,134,39
109.png,160,60,Л,31,14,46,33
109.png,160,60,С,47,7,62,30
109.png,160,60,Б,61,5,81,29
109.png,160,60,П,85,9,101,27
109.png,160,60,Ж,105,13,125,33
408.png,160,60,С,39,17,51,39
408.png,160,60,Т,50,13,63,35
408.png,160,60,Е,62,7,83,32
408.png,160,60,Э,86,3,105,37
408.png,160,60,Д,108,5,126,37
1220.png,160,60,Р,25,19,39,46
1220.png,160,60,С,38,18,59,46
1220.png,160,60,М,59,15,92,49
1220.png,160,60,Т,91,17,117,49
1220.png,160,60,С,115,19,138,46
1241.png,160,60,У,41,21,58,39
1241.png,160,60,Л,58,21,77,41
1241.png,160,60,Т,74,19,90,40
1241.png,160,60,Р,86,18,98,40
1241.png,160,60,Я,95,15,113,38
1015.png,160,60,З,38,19,52,46
1015.png,160,60,Т,51,22,66,43
1015.png,160,60,Л,63,25,79,49
1015.png,160,60,Т,76,26,94,52
1015.png,160,60,Я,93,24,120,56
401.png,160,60,Щ,34,14,76,41
401.png,160,60,О,76,21,88,35
401.png,160,60,Ч,86,19,96,39
401.png,160,60,Т,95,19,108,35
401.png,160,60,Р,112,20,124,36
795.png,160,60,Ж,37,19,56,39
795.png,160,60,Г,52,20,63,41
795.png,160,60,А,60,19,71,43
795.png,160,60,С,67,14,88,44
795.png,160,60,Ю,85,13,123,47
9.png,160,60,А,23,8,51,35
9.png,160,60,Э,49,9,65,35
9.png,160,60,С,64,7,80,33
9.png,160,60,Щ,78,1,117,33
9.png,160,60,Ч,115,1,136,29
493.png,160,60,О,37,19,53,39
493.png,160,60,Г,52,18,62,39
493.png,160,60,Т,61,17,70,38
493.png,160,60,П,71,15,88,44
493.png,160,60,Ф,90,16,120,49
581.png,160,60,Э,41,14,54,39
581.png,160,60,С,55,14,67,40
581.png,160,60,Л,66,16,86,40
581.png,160,60,Б,89,18,102,43
581.png,160,60,М,103,22,120,46
1203.png,160,60,Ф,29,1,65,38
1203.png,160,60,С,69,5,88,32
1203.png,160,60,С,90,10,102,34
1203.png,160,60,А,100,15,117,39
1203.png,160,60,Г,114,16,126,39
130.png,160,60,Н,33,15,50,38
130.png,160,60,Т,50,16,65,36
130.png,160,60,В,66,16,78,40
130.png,160,60,М,78,17,100,44
130.png,160,60,Л,103,19,128,46
819.png,160,60,Ж,23,10,49,38
819.png,160,60,Д,50,13,72,41
819.png,160,60,Ж,73,13,90,37
819.png,160,60,И,90,15,105,37
819.png,160,60,Щ,106,17,130,38
908.png,160,60,Т,32,24,49,49
908.png,160,60,Ч,45,24,64,53
908.png,160,60,У,61,26,86,56
908.png,160,60,С,83,22,103,54
908.png,160,60,А,100,21,120,49
224.png,160,60,Т,40,17,60,39
224.png,160,60,Ю,58,17,78,38
224.png,160,60,С,78,19,91,41
224.png,160,60,А,86,19,100,39
224.png,160,60,Ж,99,16,122,38
158.png,160,60,А,39,24,58,43
158.png,160,60,Б,59,27,74,45
158.png,160,60,Т,75,27,91,45
158.png,160,60,И,88,25,106,44
158.png,160,60,А,108,20,122,40
250.png,160,60,Ч,33,19,50,41
250.png,160,60,Ш,49,22,73,40
250.png,160,60,С,74,25,86,41
250.png,160,60,Ф,86,24,104,43
250.png,160,60,Ж,106,19,127,43
273.png,160,60,Л,42,12,62,37
273.png,160,60,Д,66,13,82,39
273.png,160,60,Ф,81,16,92,37
273.png,160,60,Е,91,15,103,35
273.png,160,60,Я,103,11,121,37
57.png,160,60,Т,43,17,61,41
57.png,160,60,Э,61,17,76,42
57.png,160,60,И,79,17,91,44
57.png,160,60,П,92,24,102,46
57.png,160,60,Т,100,24,117,46
726.png,160,60,Д,26,10,56,45
726.png,160,60,Ю,59,12,83,36
726.png,160,60,В,83,17,94,41
726.png,160,60,К,96,18,111,43
726.png,160,60,Л,111,17,127,42
806.png,160,60,Д,34,15,58,46
806.png,160,60,Т,51,19,68,40
806.png,160,60,З,68,19,84,46
806.png,160,60,С,84,15,108,47
806.png,160,60,Ф,110,15,133,50
538.png,160,60,Ч,37,13,52,35
538.png,160,60,Б,55,12,71,32
538.png,160,60,Т,73,15,90,32
538.png,160,60,В,94,13,108,32
538.png,160,60,В,109,14,127,36
511.png,160,60,Р,24,13,37,37
511.png,160,60,А,40,12,61,32
511.png,160,60,Ж,65,10,92,34
511.png,160,60,Н,93,18,105,39
511.png,160,60,П,108,15,128,39
24.png,160,60,Х,25,26,47,54
24.png,160,60,И,45,27,71,59
24.png,160,60,В,76,28,97,59
24.png,160,60,Ф,97,25,118,55
24.png,160,60,Е,116,26,130,51
90.png,160,60,Ю,25,29,48,51
90.png,160,60,Ю,52,28,73,56
90.png,160,60,Ч,75,34,94,56
90.png,160,60,Э,97,37,117,60
90.png,160,60,Ф,118,31,140,57
1294.png,160,60,П,26,24,39,45
1294.png,160,60,У,37,24,54,49
1294.png,160,60,Б,51,15,74,51
1294.png,160,60,О,75,17,105,53
1294.png,160,60,Ш,107,21,138,49
1282.png,160,60,Д,33,24,51,50
1282.png,160,60,Т,48,28,69,50
1282.png,160,60,В,69,28,87,49
1282.png,160,60,Т,90,25,105,47
1282.png,160,60,Я,105,24,126,49
1275.png,160,60,Е,33,26,48,48
1275.png,160,60,О,48,29,69,50
1275.png,160,60,Л,66,23,83,53
1275.png,160,60,Э,85,17,105,49
1275.png,160,60,Е,103,18,124,47
971.png,160,60,З,34,22,47,41
971.png,160,60,Ю,45,20,65,44
971.png,160,60,Ш,62,17,88,42
971.png,160,60,У,88,15,110,43
971.png,160,60,Э,109,15,132,43
750.png,160,60,Н,34,3,49,26
750.png,160,60,П,51,2,67,24
750.png,160,60,Ж,68,5,88,27
750.png,160,60,Л,91,9,103,35
750.png,160,60,Д,103,10,126,37
815.png,160,60,Х,35,17,53,39
815.png,160,60,Д,55,21,70,41
815.png,160,60,О,69,17,88,38
815.png,160,60,У,90,18,107,39
815.png,160,60,Л,107,22,123,41
891.png,160,60,Г,39,1,67,31
891.png,160,60,Ч,65,2,89,32
891.png,160,60,В,88,8,100,35
891.png,160,60,А,100,13,114,38
891.png,160,60,Б,111,15,126,37
427.png,160,60,А,32,15,52,35
427.png,160,60,В,56,10,74,36
427.png,160,60,Ч,75,11,94,33
427.png,160,60,Э,92,14,107,37
427.png,160,60,Р,109,18,123,39
561.png,160,60,Щ,32,14,54,41
561.png,160,60,Э,51,12,67,43
561.png,160,60,Р,69,15,90,44
561.png,160,60,Э,90,20,106,44
561.png,160,60,Ж,106,19,130,46
544.png,160,60,Ш,28,16,46,37
544.png,160,60,К,47,10,66,34
544.png,160,60,О,70,12,92,32
544.png,160,60,Т,94,18,109,34
544.png,160,60,О,110,17,126,41
873.png,160,60,Т,34,10,55,37
873.png,160,60,П,51,7,74,37
873.png,160,60,П,76,7,98,36
873.png,160,60,И,98,9,115,37
873.png,160,60,С,115,15,128,39
773.png,160,60,И,27,22,44,46
773.png,160,60,Б,43,24,59,49
773.png,160,60,Н,60,30,83,50
773.png,160,60,Ю,83,29,112,51
773.png,160,60,Ю,111,24,138,49
362.png,160,60,Ж,39,19,56,39
362.png,160,60,З,56,17,68,37
362.png,160,60,У,66,15,78,36
362.png,160,60,Ю,82,15,103,40
362.png,160,60,Т,103,17,127,42
849.png,160,60,Б,37,16,50,40
849.png,160,60,Р,49,16,64,39
849.png,160,60,Л,64,15,84,41
849.png,160,60,Н,82,17,95,42
849.png,160,60,И,97,22,115,46
50.png,160,60,В,41,16,58,42
50.png,160,60,Г,55,13,71,37
50.png,160,60,П,68,11,87,35
50.png,160,60,С,88,8,107,36
50.png,160,60,З,105,10,123,35
854.png,160,60,Х,30,10,54,34
854.png,160,60,З,47,6,66,29
854.png,160,60,Ж,66,5,100,32
854.png,160,60,У,97,12,116,32
854.png,160,60,Я,112,13,132,36
1101.png,160,60,С,38,19,54,41
1101.png,160,60,В,54,18,69,43
1101.png,160,60,З,67,23,81,41
1101.png,160,60,З,81,25,95,41
1101.png,160,60,Ш,93,18,119,38
77.png,160,60,Г,29,19,50,46
77.png,160,60,Ш,52,18,80,43
77.png,160,60,Я,80,14,95,40
77.png,160,60,Ж,93,14,116,39
77.png,160,60,Т,115,15,132,36
861.png,160,60,Э,37,27,59,51
861.png,160,60,П,57,25,75,51
861.png,160,60,Ф,75,23,96,51
861.png,160,60,И,95,21,113,47
861.png,160,60,Т,111,20,125,44
1056.png,160,60,Ф,38,22,61,49
1056.png,160,60,Э,59,25,76,50
1056.png,160,60,Я,76,24,93,49
1056.png,160,60,Т,92,22,106,46
1056.png,160,60,Я,101,21,120,45
955.png,160,60,М,36,19,49,44
955.png,160,60,Г,48,18,64,46
955.png,160,60,Э,59,13,81,44
955.png,160,60,Х,82,12,108,44
955.png,160,60,Т,103,13,134,44
1233.png,160,60,С,37,6,55,34
1233.png,160,60,Т,51,5,71,31
1233.png,160,60,Ч,69,1,95,27
1233.png,160,60,П,94,2,116,29
1233.png,160,60,Х,114,7,130,32
699.png,160,60,Т,38,19,52,39
699.png,160,60,Р,49,16,63,39
699.png,160,60,Н,61,14,78,34
699.png,160,60,А,80,12,103,34
699.png,160,60,З,103,14,116,39
497.png,160,60,И,29,9,50,36
497.png,160,60,Л,51,11,74,36
497.png,160,60,О,74,12,90,36
497.png,160,60,Е,91,15,110,37
497.png,160,60,Ф,112,15,131,39
165.png,160,60,Г,43,15,63,39
165.png,160,60,С,61,17,75,37
165.png,160,60,П,77,19,88,40
165.png,160,60,Е,86,19,97,38
165.png,160,60,М,97,20,117,37
95.png,160,60,Ш,33,23,59,42
95.png,160,60,Б,60,22,76,44
95.png,160,60,Е,78,24,93,43
95.png,160,60,Э,95,21,107,41
95.png,160,60,Д,109,20,124,43
347.png,160,60,У,39,10,61,29
347.png,160,60,О,63,14,83,33
347.png,160,60,Ф,83,16,95,39
347.png,160,60,Э,95,19,105,39
347.png,160,60,Е,105,22,119,39
1269.png,160,60,С,27,19,47,46
1269.png,160,60,Щ,45,22,73,47
1269.png,160,60,Б,70,16,87,46
1269.png,160,60,Ж,83,12,113,43
1269.png,160,60,Д,110,13,137,40
256.png,160,60,Т,40,29,54,46
256.png,160,60,Н,58,26,78,50
256.png,160,60,Н,77,24,98,51
256.png,160,60,П,95,24,108,45
256.png,160,60,З,108,22,119,41
1210.png,160,60,Х,45,30,64,53
1210.png,160,60,Э,63,31,80,54
1210.png,160,60,З,80,27,93,54
1210.png,160,60,Э,90,24,105,51
1210.png,160,60,Э,102,24,121,49
914.png,160,60,Ч,44,15,63,37
914.png,160,60,Я,59,19,73,39
914.png,160,60,С,71,19,86,38
914.png,160,60,Д,86,16,105,42
914.png,160,60,Р,105,19,116,39
631.png,160,60,М,29,26,47,44
631.png,160,60,Ч,47,28,68,44
631.png,160,60,К,69,25,86,44
631.png,160,60,А,87,25,108,46
631.png,160,60,Ф,107,22,127,47
417.png,160,60,П,29,24,49,49
417.png,160,60,Б,49,22,66,49
417.png,160,60,А,71,24,87,49
417.png,160,60,Л,89,24,104,46
417.png,160,60,А,105,18,129,41
1234.png,160,60,Л,28,25,47,49
1234.png,160,60,С,47,25,65,49
1234.png,160,60,Ж,62,24,90,51
1234.png,160,60,М,90,30,115,52
1234.png,160,60,Р,116,32,136,49
312.png,160,60,Т,39,11,56,31
312.png,160,60,Х,56,12,76,33
312.png,160,60,О,79,12,98,36
312.png,160,60,Э,98,17,110,37
312.png,160,60,Е,111,19,123,37
1017.png,160,60,Ч,36,22,53,41
1017.png,160,60,Б,54,20,70,41
1017.png,160,60,Ж,68,20,85,42
1017.png,160,60,Ф,84,18,98,42
1017.png,160,60,Г,98,19,111,41
317.png,160,60,К,40,9,61,36
317.png,160,60,Б,64,10,77,34
317.png,160,60,О,76,13,95,39
317.png,160,60,Б,97,15,110,44
317.png,160,60,В,112,20,124,46
783.png,160,60,С,33,13,47,37
783.png,160,60,К,47,12,59,32
783.png,160,60,Ч,61,9,75,37
783.png,160,60,Р,81,10,103,38
783.png,160,60,Ч,104,10,126,39
227.png,160,60,О,32,15,51,35
227.png,160,60,Т,53,15,69,33
227.png,160,60,Ф,69,15,83,40
227.png,160,60,Т,85,20,100,41
227.png,160,60,Ш,101,22,125,47
394.png,160,60,У,53,25,70,45
394.png,160,60,Н,71,24,82,44
394.png,160,60,Б,81,22,91,43
394.png,160,60,З,90,19,100,40
394.png,160,60,З,99,17,112,39
640.png,160,60,З,31,11,50,38
640.png,160,60,Ф,52,9,73,39
640.png,160,60,Я,73,12,93,37
640.png,160,60,Э,91,10,105,34
640.png,160,60,Б,107,8,127,33
711.png,160,60,С,17,15,34,39
711.png,160,60,Ш,35,18,56,38
711.png,160,60,Ф,56,14,73,44
711.png,160,60,Ш,76,17,110,48
711.png,160,60,Щ,116,15,149,46
155.png,160,60,Б,38,19,50,41
155.png,160,60,Н,54,22,64,41
155.png,160,60,Ч,66,24,78,44
155.png,160,60,Ч,79,28,99,46
155.png,160,60,Ю,101,25,124,48
791.png,160,60,З,39,29,58,54
791.png,160,60,З,56,26,76,51
791.png,160,60,Х,74,25,94,49
791.png,160,60,З,89,20,105,49
791.png,160,60,Л,99,21,117,44
71.png,160,60,Э,36,20,51,39
71.png,160,60,Ф,49,19,66,37
71.png,160,60,Ю,67,17,84,34
71.png,160,60,Ч,86,18,100,35
71.png,160,60,И,103,14,119,34
1066.png,160,60,А,36,15,56,37
1066.png,160,60,Л,56,17,71,39
1066.png,160,60,Е,66,22,82,44
1066.png,160,60,И,80,26,98,51
1066.png,160,60,К,96,29,119,52
1157.png,160,60,А,29,24,47,44
1157.png,160,60,Ф,44,23,64,46
1157.png,160,60,Ч,64,22,82,48
1157.png,160,60,Б,79,20,98,50
1157.png,160,60,Ш,103,22,135,49
588.png,160,60,Ф,44,27,69,54
588.png,160,60,О,66,24,81,49
588.png,160,60,Ч,83,22,94,41
588.png,160,60,Я,93,22,105,41
588.png,160,60,Н,105,21,122,39
521.png,160,60,Л,28,26,43,47
521.png,160,60,Ш,43,19,75,44
521.png,160,60,Ж,76,16,98,42
521.png,160,60,Э,100,15,115,38
521.png,160,60,И,117,17,134,37
756.png,160,60,К,30,13,52,38
756.png,160,60,Э,52,12,70,36
756.png,160,60,П,71,11,85,35
756.png,160,60,К,87,7,103,31
756.png,160,60,Г,103,8,117,31
361.png,160,60,И,32,24,46,39
361.png,160,60,А,47,25,64,44
361.png,160,60,О,64,25,81,47
361.png,160,60,Ю,83,23,107,46
361.png,160,60,Т,108,29,122,46
784.png,160,60,Ч,31,7,54,42
784.png,160,60,Я,55,7,76,41
784.png,160,60,Ж,83,7,105,37
784.png,160,60,С,103,10,117,34
784.png,160,60,Р,115,12,131,35
973.png,160,60,Т,27,19,42,40
973.png,160,60,И,41,21,61,43
973.png,160,60,Д,62,22,78,50
973.png,160,60,Ю,79,22,100,49
973.png,160,60,Ч,101,22,123,51
220.png,160,60,Щ,32,12,69,47
220.png,160,60,В,73,13,88,42
220.png,160,60,У,90,18,100,44
220.png,160,60,П,99,20,112,41
220.png,160,60,У,110,19,125,44
297.png,160,60,В,35,16,49,38
297.png,160,60,С,51,17,65,39
297.png,160,60,Э,65,19,78,42
297.png,160,60,А,81,23,100,47
297.png,160,60,Б,102,19,123,48
1297.png,160,60,Э,32,15,48,37
1297.png,160,60,Н,47,15,62,40
1297.png,160,60,М,60,7,83,38
1297.png,160,60,Н,83,4,108,38
1297.png,160,60,Е,109,5,133,35
171.png,160,60,Ж,32,13,52,38
171.png,160,60,С,51,12,72,36
171.png,160,60,Э,73,11,93,37
171.png,160,60,Г,94,12,107,39
171.png,160,60,Т,105,12,132,39
575.png,160,60,Т,42,20,58,41
575.png,160,60,Д,55,20,71,42
575.png,160,60,К,73,17,87,37
575.png,160,60,А,87,15,103,39
575.png,160,60,Р,104,11,119,34
1089.png,160,60,Ш,30,12,64,31
1089.png,160,60,Я,62,13,83,32
1089.png,160,60,И,82,14,99,35
1089.png,160,60,Д,98,17,116,39
1089.png,160,60,С,113,17,126,39
1021.png,160,60,Щ,27,8,72,41
1021.png,160,60,Б,71,10,88,40
1021.png,160,60,Ч,85,10,102,32
1021.png,160,60,Т,100,15,115,34
1021.png,160,60,Ф,114,17,129,38
53.png,160,60,Ш,20,10,42,32
53.png,160,60,Ш,47,9,71,32
53.png,160,60,Щ,71,15,101,41
53.png,160,60,М,102,13,123,36
53.png,160,60,Т,124,14,144,37
794.png,160,60,Б,40,5,64,29
794.png,160,60,Т,62,3,83,26
794.png,160,60,У,81,11,97,28
794.png,160,60,А,95,17,111,36
794.png,160,60,С,108,17,120,39
730.png,160,60,Ф,41,19,59,44
730.png,160,60,Д,57,22,75,41
730.png,160,60,Ч,74,17,88,39
730.png,160,60,Н,91,17,105,39
730.png,160,60,В,108,18,120,39
643.png,160,60,Щ,33,22,51,41
643.png,160,60,Э,52,15,71,44
643.png,160,60,Л,73,15,99,42
643.png,160,60,Т,100,18,113,38
643.png,160,60,К,108,19,123,36
21.png,160,60,С,35,10,55,35
21.png,160,60,Ю,55,12,71,36
21.png,160,60,Ж,69,10,93,47
21.png,160,60,Е,91,23,103,51
21.png,160,60,С,102,24,125,52
516.png,160,60,Ж,25,12,44,35
516.png,160,60,Л,47,11,60,33
516.png,160,60,С,63,2,86,35
516.png,160,60,К,86,3,116,30
516.png,160,60,Ф,117,8,139,34
40.png,160,60,Т,16,32,41,60
40.png,160,60,А,36,30,70,59
40.png,160,60,О,69,33,103,60
40.png,160,60,К,103,29,122,57
40.png,160,60,Н,122,25,137,49
386.png,160,60,Б,30,21,47,49
386.png,160,60,А,49,21,74,48
386.png,160,60,Щ,74,21,103,44
386.png,160,60,Ф,102,21,114,43
386.png,160,60,Г,112,22,125,40
292.png,160,60,Е,31,15,47,37
292.png,160,60,К,48,15,67,34
292.png,160,60,К,73,12,87,34
292.png,160,60,П,87,19,101,39
292.png,160,60,М,102,20,122,45
786.png,160,60,Ф,38,16,57,46
786.png,160,60,Х,58,20,72,42
786.png,160,60,Ч,69,13,83,39
786.png,160,60,Г,78,8,97,40
786.png,160,60,Б,91,5,114,33
889.png,160,60,Ю,30,27,56,51
889.png,160,60,Т,54,27,78,52
889.png,160,60,Ж,75,24,98,50
889.png,160,60,К,94,22,110,45
889.png,160,60,В,108,19,127,43
1293.png,160,60,И,31,15,50,37
1293.png,160,60,О,49,12,69,37
1293.png,160,60,Б,68,7,86,35
1293.png,160,60,Н,89,8,113,31
1293.png,160,60,З,113,11,130,34
1148.png,160,60,Г,35,12,52,37
1148.png,160,60,Ч,51,14,66,39
1148.png,160,60,Б,65,9,78,39
1148.png,160,60,У,75,5,97,34
1148.png,160,60,Ю,98,1,127,31
179.png,160,60,Н,35,20,50,37
179.png,160,60,Щ,49,19,76,37
179.png,160,60,У,71,19,85,36
179.png,160,60,Р,85,15,97,36
179.png,160,60,К,100,13,122,34
1060.png,160,60,Д,25,16,45,49
1060.png,160,60,К,47,12,78,43
1060.png,160,60,С,78,15,96,42
1060.png,160,60,Ж,95,12,114,38
1060.png,160,60,Т,112,12,132,35
455.png,160,60,Б,42,21,54,47
455.png,160,60,С,58,19,80,48
455.png,160,60,Я,83,20,97,48
455.png,160,60,Л,99,24,110,44
455.png,160,60,Т,108,21,120,44
39.png,160,60,Л,27,13,42,45
39.png,160,60,К,39,10,68,43
39.png,160,60,Е,67,9,92,44
39.png,160,60,З,90,10,105,40
39.png,160,60,В,105,9,126,40
1036.png,160,60,Д,25,8,49,37
1036.png,160,60,З,50,7,68,37
1036.png,160,60,К,68,9,86,37
1036.png,160,60,Ш,86,14,114,39
1036.png,160,60,М,114,17,133,44
850.png,160,60,З,22,11,39,39
850.png,160,60,Ш,39,12,69,34
850.png,160,60,Л,67,10,88,36
850.png,160,60,Ч,85,4,107,29
850.png,160,60,А,104,3,135,29
1124.png,160,60,Э,37,19,52,46
1124.png,160,60,Н,52,21,68,41
1124.png,160,60,Ш,66,21,87,40
1124.png,160,60,О,89,21,108,39
1124.png,160,60,П,107,19,123,39
966.png,160,60,Щ,37,21,64,41
966.png,160,60,Х,62,17,78,40
966.png,160,60,Н,78,19,93,38
966.png,160,60,Х,92,18,109,38
966.png,160,60,Т,107,18,125,39
1006.png,160,60,С,34,16,53,43
1006.png,160,60,Р,49,17,67,41
1006.png,160,60,Б,68,17,84,40
1006.png,160,60,Т,83,17,99,37
1006.png,160,60,К,100,18,123,37
877.png,160,60,С,39,25,51,45
877.png,160,60,У,49,27,64,47
877.png,160,60,Г,64,28,83,51
877.png,160,60,З,80,24,98,51
877.png,160,60,Ж,96,22,125,50
1116.png,160,60,Е,35,21,52,41
1116.png,160,60,М,53,20,76,42
1116.png,160,60,У,76,19,91,41
1116.png,160,60,Д,91,24,110,46
1116.png,160,60,Ф,109,21,127,44
800.png,160,60,С,31,22,42,44
800.png,160,60,В,43,27,61,47
800.png,160,60,Э,58,29,75,50
800.png,160,60,Х,79,35,102,51
800.png,160,60,Щ,103,25,130,48
124.png,160,60,С,35,21,51,45
124.png,160,60,С,53,21,70,46
124.png,160,60,Ф,71,21,81,46
124.png,160,60,Ж,82,26,96,46
124.png,160,60,Ж,98,27,122,49
817.png,160,60,Н,38,12,64,45
817.png,160,60,У,62,16,79,44
817.png,160,60,Щ,80,21,101,48
817.png,160,60,Х,100,17,113,44
817.png,160,60,И,110,17,122,39
196.png,160,60,М,38,20,55,48
196.png,160,60,В,56,18,72,47
196.png,160,60,Л,72,19,92,49
196.png,160,60,Т,94,22,110,42
196.png,160,60,Р,110,21,126,43
441.png,160,60,Э,34,23,50,50
441.png,160,60,Т,51,22,69,44
441.png,160,60,Т,70,19,88,46
441.png,160,60,А,85,19,100,42
441.png,160,60,И,103,16,124,36
300.png,160,60,К,42,22,57,39
300.png,160,60,З,59,23,68,40
300.png,160,60,Т,69,27,80,41
300.png,160,60,И,81,29,97,46
300.png,160,60,Т,98,28,123,50
1059.png,160,60,Ш,20,23,63,57
1059.png,160,60,В,66,23,91,56
1059.png,160,60,С,92,21,110,54
1059.png,160,60,П,105,22,119,51
1059.png,160,60,М,117,21,132,46
944.png,160,60,Е,32,16,49,36
944.png,160,60,Я,44,11,61,34
944.png,160,60,Г,62,10,80,31
944.png,160,60,М,83,12,103,35
944.png,160,60,Щ,103,18,127,42
597.png,160,60,П,32,12,50,36
597.png,160,60,Т,48,4,63,38
597.png,160,60,Ю,60,1,84,32
597.png,160,60,Т,86,1,105,24
597.png,160,60,И,108,1,129,29
512.png,160,60,С,50,22,67,44
512.png,160,60,Р,66,25,77,44
512.png,160,60,Ф,76,22,89,44
512.png,160,60,О,88,21,104,40
512.png,160,60,Э,105,19,118,41
793.png,160,60,Д,47,12,76,58
793.png,160,60,Ю,76,19,88,48
793.png,160,60,М,88,18,103,44
793.png,160,60,С,100,18,114,42
793.png,160,60,Ч,112,17,124,39
545.png,160,60,Я,32,10,49,34
545.png,160,60,Щ,54,10,81,35
545.png,160,60,Я,81,6,100,39
545.png,160,60,З,106,12,120,39
545.png,160,60,В,122,18,134,39
690.png,160,60,С,39,4,52,30
690.png,160,60,С,54,5,70,28
690.png,160,60,Г,70,6,81,27
690.png,160,60,Ж,85,10,102,36
690.png,160,60,С,105,12,123,37
654.png,160,60,Щ,19,12,48,37
654.png,160,60,Ш,50,19,71,38
654.png,160,60,Щ,73,23,95,40
654.png,160,60,Щ,100,23,123,40
654.png,160,60,Я,124,17,137,41
1028.png,160,60,С,48,22,64,45
1028.png,160,60,Л,60,26,78,44
1028.png,160,60,У,76,23,90,43
1028.png,160,60,Г,88,21,102,42
1028.png,160,60,У,101,19,118,41
423.png,160,60,Я,45,10,64,38
423.png,160,60,З,66,12,81,38
423.png,160,60,П,81,17,96,38
423.png,160,60,Ч,93,21,105,39
423.png,160,60,Т,104,22,118,40
1020.png,160,60,А,29,22,51,44
1020.png,160,60,И,54,24,69,45
1020.png,160,60,Д,69,28,86,50
1020.png,160,60,Е,83,29,98,46
1020.png,160,60,Ш,95,24,127,46
560.png,160,60,А,33,12,54,37
560.png,160,60,П,53,15,73,39
560.png,160,60,У,70,17,89,37
560.png,160,60,М,89,16,112,37
560.png,160,60,Ж,112,19,128,38
453.png,160,60,С,32,1,55,24
453.png,160,60,Ю,58,2,81,28
453.png,160,60,Т,83,11,96,33
453.png,160,60,Л,98,17,115,37
453.png,160,60,Ф,115,15,133,38
1252.png,160,60,А,32,17,51,39
1252.png,160,60,Э,49,17,62,38
1252.png,160,60,А,60,18,76,37
1252.png,160,60,К,75,17,93,39
1252.png,160,60,Щ,92,17,132,48
1243.png,160,60,Е,22,24,44,53
1243.png,160,60,Ш,47,23,72,48
1243.png,160,60,И,73,20,88,46
1243.png,160,60,Ш,88,19,109,41
1243.png,160,60,Щ,108,19,136,40
403.png,160,60,А,41,23,51,39
403.png,160,60,С,52,23,61,41
403.png,160,60,Я,61,23,73,45
403.png,160,60,Ч,76,22,98,47
403.png,160,60,Н,104,24,125,46
617.png,160,60,К,41,22,61,44
617.png,160,60,А,61,24,80,43
617.png,160,60,О,81,20,92,41
617.png,160,60,У,92,20,103,40
617.png,160,60,У,104,25,117,43
1038.png,160,60,Ж,37,20,59,41
1038.png,160,60,В,60,20,73,40
1038.png,160,60,Э,73,22,86,40
1038.png,160,60,Я,83,28,97,43
1038.png,160,60,Ю,95,28,117,47
615.png,160,60,Е,38,16,53,37
615.png,160,60,В,54,14,72,37
615.png,160,60,Н,73,14,92,33
615.png,160,60,Э,93,14,110,33
615.png,160,60,С,109,17,122,36
389.png,160,60,У,49,24,68,47
389.png,160,60,Н,70,24,82,43
389.png,160,60,Б,81,20,91,41
389.png,160,60,З,88,19,98,40
389.png,160,60,З,99,17,112,37
707.png,160,60,О,47,22,64,48
707.png,160,60,Ф,64,23,76,43
707.png,160,60,Б,76,22,86,41
707.png,160,60,З,87,21,100,44
707.png,160,60,Т,100,22,117,42
872.png,160,60,П,33,19,49,39
872.png,160,60,Р,49,20,64,38
872.png,160,60,Ю,66,18,83,39
872.png,160,60,Ш,85,24,104,41
872.png,160,60,Х,103,25,120,46
391.png,160,60,У,53,26,69,46
391.png,160,60,Н,70,22,85,46
391.png,160,60,Б,82,21,92,44
391.png,160,60,З,90,21,100,41
391.png,160,60,З,99,17,112,39
270.png,160,60,Т,37,19,53,37
270.png,160,60,М,50,19,73,38
270.png,160,60,А,70,22,84,39
270.png,160,60,Б,83,18,101,39
270.png,160,60,Д,103,20,127,44
64.png,160,60,Т,27,17,44,42
64.png,160,60,Н,45,14,68,44
64.png,160,60,Т,69,17,94,44
64.png,160,60,Х,96,19,108,45
64.png,160,60,Ш,110,23,125,42
1013.png,160,60,Ч,29,19,49,44
1013.png,160,60,Д,48,23,73,50
1013.png,160,60,Э,71,22,90,46
1013.png,160,60,С,93,22,112,47
1013.png,160,60,В,109,19,126,44
514.png,160,60,Х,30,25,44,47
514.png,160,60,С,47,24,63,47
514.png,160,60,А,61,20,86,42
514.png,160,60,Ф,86,18,110,46
514.png,160,60,С,112,24,131,47
945.png,160,60,Б,37,20,52,41
945.png,160,60,Н,53,19,68,41
945.png,160,60,В,68,20,81,39
945.png,160,60,Ю,78,15,100,35
945.png,160,60,Ф,99,12,119,34
567.png,160,60,Г,45,24,64,49
567.png,160,60,Р,62,21,74,52
567.png,160,60,У,72,19,84,48
567.png,160,60,Ж,84,17,98,43
